dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,cusum_rise_days,mnf_recovered,mnf_excess_ratio,excess_too_small,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,last_data_date,last_day_coverage,last_day_full,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,rtu_zigzag_ratio,rtu_zigzag_flag,generated_at
DM-01-09-02-01,DM-01-09-02-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 7.0 m³/hr (18.2% ของค่าเฉลี่ยฐาน 38.5 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,45.5,38.509,1.373,41.255,39.882,2.862,เพิ่มขึ้นชัดเจน,True,5.492,True,True,True,3.0,False,0.1815,True,True,19,True,False,6.116,146.79,14,2026-09-06,96,True,0.0,2e-05,,146.79,RESIDENTIAL,PVC,0.5213,False,2026-09-08 07:56:48
DM-01-09-02-02,DM-01-09-02-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 0.3 m³/hr (1.1% ของค่าเฉลี่ยฐาน 32.7 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,33.0,32.652,1.306,35.264,33.958,0.0,ทรงตัว,False,5.224,True,False,True,1.0,False,0.0107,True,False,3,False,False,0.432,10.36,14,2026-09-06,96,True,0.0,0.00017,,10.36,RESIDENTIAL,PVC,0.5851,False,2026-09-08 07:56:48
DM-01-09-03-01,DM-01-09-03-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 0.9 m³/hr (1.3% ของค่าเฉลี่ยฐาน 72.7 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,73.625,72.696,1.335,75.367,74.032,1.61,เพิ่มขึ้นเล็กน้อย,False,5.341,True,True,True,5.0,False,0.0128,True,True,11,False,False,1.095,26.29,14,2026-09-06,96,True,0.0,0.00317,,26.29,RESIDENTIAL,PVC,0.6129,False,2026-09-08 07:56:48
DM-01-09-04-01,DM-01-09-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,115.25,135.116,5.659,146.435,140.775,0.537,เพิ่มขึ้นเล็กน้อย,False,22.637,False,False,False,,True,-0.147,True,False,1,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4681,False,2026-09-08 07:56:48
DM-01-09-06-01,DM-01-09-06-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 4.4 m³/hr (9.8% ของค่าเฉลี่ยฐาน 45.1 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,49.5,45.098,2.763,50.624,47.861,2.683,เพิ่มขึ้นชัดเจน,True,11.052,True,True,True,4.0,False,0.0976,True,True,20,True,False,5.61,134.64,14,2026-09-06,96,True,0.0,2e-05,,134.64,RESIDENTIAL,PVC,0.6522,False,2026-09-08 07:56:48
DM-01-09-07-01,DM-01-09-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,103.5,133.08,9.885,152.85,142.965,-0.179,ลดลงเล็กน้อย,False,39.539,False,False,False,,True,-0.2223,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,20.85714,,0.0,RESIDENTIAL,PVC,0.3936,False,2026-09-08 07:56:48
DM-01-09-08-01,DM-01-09-08-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,124.25,128.161,6.102,140.364,134.262,-0.988,ลดลงเล็กน้อย,False,24.406,False,False,False,,True,-0.0305,True,False,3,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00219,,0.0,RESIDENTIAL,PVC,0.5532,False,2026-09-08 07:56:48
DM-01-09-09-01,DM-01-09-09-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,56.5,61.42,10.92,83.259,72.339,0.808,เพิ่มขึ้นเล็กน้อย,False,43.679,False,False,False,,True,-0.0801,True,False,1,False,False,0.997,23.93,14,2026-09-06,96,True,0.0,0.1,,23.93,RESIDENTIAL,PVC,0.6064,False,2026-09-08 07:56:48
DM-01-09-10-01,DM-01-09-10-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,69.5,59.777,6.04,71.857,65.817,1.167,เพิ่มขึ้นเล็กน้อย,False,24.16,False,False,False,,False,0.1627,True,False,3,True,False,0.348,8.36,14,2026-09-06,96,True,1e-05,1.46429,,8.36,RESIDENTIAL,PVC,0.5376,False,2026-09-08 07:56:48
DM-02-01-01-01,DM-02-01-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:45,02:45,38.75,50.696,3.939,58.574,54.635,-0.894,ลดลงเล็กน้อย,False,15.754,False,False,False,,True,-0.2356,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-02-01-01-02,DM-02-01-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,58.0,61.75,2.873,67.495,64.623,-0.358,ลดลงเล็กน้อย,False,11.491,False,False,False,,True,-0.0607,True,False,3,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5806,False,2026-09-08 07:56:48
DM-02-01-02-01,DM-02-01-02-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 1.0 m³/hr (1.9% ของค่าเฉลี่ยฐาน 52.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:30,04:30,53.375,52.357,11.493,75.342,63.85,0.716,เพิ่มขึ้นเล็กน้อย,False,45.97,False,False,False,,False,0.0194,True,True,10,False,False,0.101,2.43,14,2026-09-06,96,True,0.0,0.00046,,2.43,RESIDENTIAL,PVC,0.5319,False,2026-09-08 07:56:48
DM-02-01-02-02,DM-02-01-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,54.25,54.188,4.313,62.814,58.501,1.073,เพิ่มขึ้นเล็กน้อย,False,17.252,False,False,False,,False,0.0012,True,False,1,True,False,1.521,36.5,14,2026-09-06,96,True,0.0,0.00332,,36.5,RESIDENTIAL,PVC,0.5957,False,2026-09-08 07:56:48
DM-02-01-03-02,DM-02-01-03-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,35.25,33.893,2.809,39.511,36.702,-0.091,ลดลงเล็กน้อย,False,11.236,False,False,False,,False,0.04,True,False,3,False,False,0.565,13.57,14,2026-09-06,96,True,0.0,0.1,,13.57,RESIDENTIAL,PVC,0.5161,False,2026-09-08 07:56:48
DM-02-01-03-03,DM-02-01-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,149.625,151.205,15.07,181.346,166.275,0.537,เพิ่มขึ้นเล็กน้อย,False,60.28,False,False,False,,True,-0.0105,True,False,1,True,False,0.461,11.07,14,2026-09-06,96,True,0.0,0.1,,11.07,RESIDENTIAL,PVC,0.5106,False,2026-09-08 07:56:48
DM-02-01-04-01,DM-02-01-04-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 29 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,01:45,03:45,51.125,24.732,1.248,27.228,25.98,0.988,เพิ่มขึ้นเล็กน้อย,False,4.992,True,False,True,4.0,False,1.0671,False,True,29,True,False,28.851,692.43,14,2026-09-06,96,True,0.0,0.0,ใกล้กับ RTU (< 2 กม. โดยประมาณ),692.43,RESIDENTIAL,PVC,0.6489,False,2026-09-08 07:56:48
DM-02-02-01-01,DM-02-02-01-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 20.8 m³/hr (18.6% ของค่าเฉลี่ยฐาน 111.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:15,04:15,132.125,111.366,2.537,116.441,113.903,3.399,เพิ่มขึ้นชัดเจน,True,10.15,True,True,True,4.0,False,0.1864,True,True,9,True,False,17.717,425.21,14,2026-09-06,96,True,0.0,0.00012,,425.21,RESIDENTIAL,PVC,0.5591,False,2026-09-08 07:56:48
DM-02-02-01-02,DM-02-02-01-02,C,ok,MNF ล่าสุด (63.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-61.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (127.3 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,63.0,127.321,6.806,140.934,134.128,-1.789,ลดลงชัดเจน,True,27.225,True,False,True,2.0,True,-0.5052,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4574,False,2026-09-08 07:56:48
DM-02-02-02-01,DM-02-02-02-01,C,ok,MNF ล่าสุด (105.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+1.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (108.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:30,04:30,105.625,108.732,6.552,121.836,115.284,1.527,เพิ่มขึ้นเล็กน้อย,False,26.207,True,True,True,3.0,True,-0.0286,True,False,7,False,False,1.518,36.43,14,2026-09-06,96,True,0.0,0.1,,36.43,RESIDENTIAL,PVC,0.5269,False,2026-09-08 07:56:48
DM-02-02-03-01,DM-02-02-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,48.5,53.946,6.831,67.609,60.778,-0.179,ลดลงเล็กน้อย,False,27.325,False,False,False,,True,-0.101,True,False,1,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-02-02-04-01,DM-02-02-04-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 2.3 m³/hr (8.2% ของค่าเฉลี่ยฐาน 28.5 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:30,03:30,30.875,28.536,1.482,31.499,30.017,1.789,เพิ่มขึ้นชัดเจน,True,5.926,False,False,False,,False,0.082,True,False,7,False,False,2.298,55.14,14,2026-09-06,96,True,0.0,0.02178,,55.14,RESIDENTIAL,PVC,0.5957,False,2026-09-08 07:56:48
DM-02-02-04-02,DM-02-02-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,57.0,60.964,5.074,71.113,66.039,-0.358,ลดลงเล็กน้อย,False,20.297,False,False,False,,True,-0.065,True,False,2,True,False,1.577,37.86,14,2026-09-06,96,True,0.0,0.1,,37.86,RESIDENTIAL,PVC,0.5699,False,2026-09-08 07:56:48
DM-02-02-05-01,DM-02-02-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,29.875,28.241,3.614,35.469,31.855,-0.894,ลดลงเล็กน้อย,False,14.456,False,False,False,,True,0.0579,True,False,3,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5213,False,2026-09-08 07:56:48
DM-02-02-06-01,DM-02-02-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:45,04:45,37.75,37.946,2.715,43.376,40.661,0.179,เพิ่มขึ้นเล็กน้อย,False,10.859,False,False,False,,True,-0.0052,True,False,3,True,False,1.97,47.29,14,2026-09-06,96,True,0.0,0.1,,47.29,RESIDENTIAL,PVC,0.5543,False,2026-09-08 07:56:48
DM-02-02-06-02,DM-02-02-06-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,17.75,20.732,6.094,32.92,26.826,-0.721,ลดลงเล็กน้อย,False,24.376,False,False,False,,True,-0.1438,True,False,1,True,False,1.935,46.43,14,2026-09-06,96,True,0.0,0.1,,46.43,RESIDENTIAL,PVC,0.4787,False,2026-09-08 07:56:48
DM-02-02-07-01,DM-02-02-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,30.25,29.464,2.757,34.979,32.222,0.179,เพิ่มขึ้นเล็กน้อย,False,11.03,False,False,False,,True,0.0267,True,False,6,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.01035,,0.0,RESIDENTIAL,PVC,0.5484,False,2026-09-08 07:56:48
DM-02-02-07-03,DM-02-02-07-03,C,ok,MNF ล่าสุด (23.9 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (24.6 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,23.875,24.58,1.095,26.771,25.676,0.0,ทรงตัว,False,4.382,True,True,True,3.0,True,-0.0287,True,False,2,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.03589,,0.0,RESIDENTIAL,PVC,0.6277,False,2026-09-08 07:56:48
DM-02-02-08-01,DM-02-02-08-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 8.6 m³/hr (14.8% ของค่าเฉลี่ยฐาน 58.3 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,66.875,58.277,3.388,65.053,61.665,1.252,เพิ่มขึ้นเล็กน้อย,False,13.552,True,False,True,2.0,False,0.1475,True,False,6,True,False,7.89,189.36,14,2026-09-06,96,True,0.0,0.00053,,189.36,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-02-03-01-01,DM-02-03-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,40.125,40.67,1.07,42.809,41.739,0.0,ทรงตัว,False,4.279,False,False,False,,True,-0.0134,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,4e-05,7.85714,,0.0,RESIDENTIAL,PVC,0.5604,False,2026-09-08 07:56:48
DM-02-03-02-01,DM-02-03-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:15,02:15,37.375,42.562,17.184,76.931,59.747,0.358,เพิ่มขึ้นเล็กน้อย,False,68.736,False,False,False,,True,-0.1219,True,False,3,False,False,3.229,77.5,14,2026-09-06,96,True,0.0,0.1,,77.5,RESIDENTIAL,PVC,0.5484,False,2026-09-08 07:56:48
DM-02-03-03-01,DM-02-03-03-01,C,ok,MNF ล่าสุด (35.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-3.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (38.4 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,35.0,38.366,5.998,50.361,44.364,2.326,เพิ่มขึ้นชัดเจน,True,23.991,False,False,False,,True,-0.0877,True,False,4,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.00081,,0.0,RESIDENTIAL,PVC,0.6277,False,2026-09-08 07:56:48
DM-02-03-04-01,DM-02-03-04-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 0.4 m³/hr (0.4% ของค่าเฉลี่ยฐาน 81.9 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,82.25,81.893,1.873,85.638,83.765,1.252,เพิ่มขึ้นเล็กน้อย,False,7.49,True,True,True,4.0,False,0.0044,True,False,7,False,False,3.315,79.57,14,2026-09-06,96,True,0.0,0.00338,,79.57,RESIDENTIAL,PVC,0.5957,False,2026-09-08 07:56:48
DM-02-03-05-01,DM-02-03-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),17:45,19:45,141.125,132.375,4.18,140.735,136.555,1.431,เพิ่มขึ้นเล็กน้อย,False,16.72,False,False,False,,False,0.0661,True,False,2,True,False,4.917,118.0,14,2026-09-06,96,True,0.0,0.00121,,118.0,RESIDENTIAL,PVC,0.6383,False,2026-09-08 07:56:48
DM-02-03-06-01,DM-02-03-06-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (63.6) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (126.8) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:15,02:15,63.625,17.652,29.94,77.531,47.592,0.537,เพิ่มขึ้นเล็กน้อย,False,119.759,True,False,True,5.0,False,2.6045,False,False,0,False,False,46.682,1120.36,14,2026-09-06,96,True,0.0,0.1,,1120.36,RESIDENTIAL,PVC,0.5106,False,2026-09-08 07:56:48
DM-02-04-01-03,DM-02-04-01-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:15,02:15,29.125,35.036,10.353,55.741,45.388,0.716,เพิ่มขึ้นเล็กน้อย,False,41.41,False,False,False,,True,-0.1687,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,2e-05,4.92857,,0.0,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
